class,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
walking,0.187551245,0.303231835,0.144217193,0.999917269,0.182769567,0.299353302,-0.121006817,0.999984741,0.195331886,0.37229535,0.225428119,0.49598825,0.152317837,0.375303149,-0.157386139,0.993001342,0.231181949,0.375276357,0.211812153,0.856328368,0.125557676,0.425652444,-0.154922873,0.992547393,0.240570202,0.372840643,0.217778593,0.80933094,0.113943219,0.441409677,-0.171670437,0.985098898,0.24269335,0.367723644,0.190889373,0.822202384,0.118102945,0.440227389,-0.178830102,0.984331846,0.238956317,0.369434446,0.198374748,0.816656291,0.123246565,0.435929418,-0.156872973,0.977666736,0.19306609,0.468140006,0.088039473,0.999526203,0.193993032,0.471701354,-0.087995619,0.999650776,0.152478099,0.561386943,0.135871276,0.641816676,0.226233885,0.56388253,-0.058647547,0.972682595,0.100670911,0.660826921,0.206642509,0.794200957,0.24801527,0.669368267,-0.017354269,0.963403404,0.089244165,0.67116493,0.211282894,0.844043732,0.245709404,0.689381719,-0.01502708,0.926715314,0.122687191,0.68496567,0.17453523,0.801467121,0.281788141,0.692022979,-0.073875986,0.94199121
walking,0.244587392,0.301733106,0.091495745,0.998889446,0.246478498,0.295382351,-0.232903749,0.999952853,0.246192798,0.376795948,0.13603723,0.447570711,0.2406445,0.372554898,-0.279264987,0.987663031,0.27267769,0.444681793,0.091440149,0.773463249,0.264500618,0.429043651,-0.268335819,0.977796435,0.278405666,0.462693542,0.091591381,0.732280135,0.266227037,0.445216238,-0.299690783,0.966455638,0.282777101,0.459958762,0.065364733,0.744056582,0.265615433,0.443621069,-0.291829795,0.964185834,0.279589564,0.4528476,0.077111728,0.739239454,0.271492839,0.436910897,-0.264556617,0.948107243,0.255739033,0.464087695,0.096874088,0.999314308,0.250918835,0.464208543,-0.096870907,0.999255002,0.269417554,0.561321855,0.148684636,0.614045024,0.265384853,0.560522795,-0.052483421,0.971408546,0.248870596,0.661123574,0.258324981,0.783107877,0.209472701,0.629666448,0.109685078,0.960819721,0.240632251,0.681839049,0.265264034,0.829322994,0.200237274,0.630494177,0.123856619,0.918066084,0.286422551,0.69541806,0.220044926,0.799481153,0.277228534,0.67443341,0.075002275,0.939842284
walking,0.297160864,0.300387144,0.114028409,0.998894215,0.311356276,0.293935895,-0.192394271,0.999948621,0.276595563,0.375556469,0.163709328,0.48119694,0.308990568,0.363000005,-0.273077786,0.988369644,0.257139593,0.424496919,0.148858294,0.747641087,0.365775257,0.366441458,-0.286871761,0.977810085,0.251813054,0.440539181,0.149066329,0.702409863,0.378467143,0.366487861,-0.317930102,0.96619159,0.25626713,0.438463539,0.129010186,0.714183867,0.376663983,0.358790994,-0.304345548,0.964069188,0.257765651,0.432969958,0.13834776,0.706544578,0.372636288,0.358818978,-0.280834228,0.946531475,0.31491363,0.462967068,0.096491411,0.999265373,0.306014448,0.461928517,-0.096594006,0.999231398,0.346652061,0.559386909,0.151764199,0.646187544,0.276658237,0.563754618,-0.062429175,0.973983407,0.359369755,0.661275864,0.252920121,0.801646173,0.251786858,0.662404716,0.046746407,0.964427054,0.353221923,0.68206054,0.25846225,0.839407921,0.240082443,0.679248095,0.05308371,0.923102975,0.395308971,0.68881917,0.206787303,0.816761911,0.279269189,0.696555972,-0.020566327,0.945245087
walking,0.364291221,0.312254906,0.116145216,0.998912871,0.373353362,0.307096332,-0.2029735,0.999947727,0.346535951,0.394906491,0.160293743,0.440150768,0.367178947,0.388190001,-0.253068328,0.988844991,0.341136247,0.452892661,0.107701622,0.683570206,0.420511514,0.373910427,-0.246634871,0.977669597,0.340121835,0.466932774,0.102535501,0.644170821,0.431900918,0.396247327,-0.267461449,0.965551853,0.348205298,0.463801593,0.077944845,0.655498981,0.433481634,0.392951459,-0.291213244,0.963464022,0.348449051,0.458280623,0.093572013,0.648473799,0.428292394,0.391166419,-0.267231613,0.943351984,0.382090539,0.477901101,0.098893285,0.999286413,0.371868342,0.478374273,-0.099084534,0.99925077,0.418639064,0.565514982,0.166654602,0.671879888,0.344049871,0.574992478,-0.064733006,0.976270735,0.428235203,0.665881395,0.292784989,0.81951797,0.282682091,0.653522372,0.067401588,0.967679858,0.422749281,0.686920702,0.300895393,0.846565723,0.266347349,0.660001099,0.078730844,0.925255895,0.458660603,0.694051743,0.242210805,0.832927227,0.299725771,0.703121901,0.008275295,0.950107038
walking,0.435072482,0.308422863,0.107351072,0.998408079,0.427452624,0.30334124,-0.21551159,0.999918342,0.433429033,0.388999134,0.158627495,0.398826957,0.417166591,0.387928724,-0.266445041,0.985358596,0.450870216,0.45048061,0.08962784,0.618259013,0.450182438,0.432189584,-0.288525164,0.965565085,0.453754157,0.468858242,0.083426997,0.584240019,0.462702304,0.451089323,-0.324420512,0.951482952,0.457048625,0.464436114,0.055761289,0.594631493,0.468345374,0.440986872,-0.320647001,0.948032558,0.454534233,0.457084388,0.074278809,0.588494062,0.465852946,0.434163839,-0.287429363,0.918720603,0.444105119,0.47230494,0.097882539,0.998687863,0.429019958,0.472181171,-0.097970963,0.998502016,0.463047564,0.563973069,0.077652209,0.663211405,0.444639742,0.5691517,-0.135215372,0.974738836,0.422148854,0.664755881,0.190363735,0.805553555,0.395507604,0.654004812,-0.011176681,0.965823948,0.408966601,0.679049313,0.196471259,0.833774745,0.379410267,0.662908018,-0.002473218,0.917786062,0.448168486,0.694690287,0.140571833,0.828078866,0.423536479,0.702156544,-0.080812268,0.949715078
walking,0.493164837,0.314473301,0.122154333,0.998536408,0.492886513,0.309815407,-0.153912127,0.999926031,0.506492674,0.386387706,0.218262881,0.368620425,0.459740281,0.388779968,-0.189584732,0.985953033,0.538322866,0.393741608,0.221207619,0.603911459,0.433748752,0.444268435,-0.200599015,0.96813792,0.548192859,0.394605517,0.2331305,0.573576093,0.425024301,0.461212218,-0.222313613,0.95487231,0.559812725,0.391612887,0.207755789,0.585364759,0.427793384,0.459369242,-0.232488573,0.951718628,0.55181849,0.390299916,0.209014088,0.581350923,0.43146652,0.453759998,-0.204406038,0.92460227,0.492074251,0.475599647,0.097301967,0.998773694,0.496690571,0.476550221,-0.097371921,0.998640299,0.468392491,0.580617964,0.179910719,0.677789271,0.527703583,0.576707304,-0.083443947,0.976763129,0.428957582,0.674507141,0.281874925,0.821542323,0.564888239,0.675871611,-0.029270882,0.968993068,0.419146955,0.69059813,0.289531291,0.847653568,0.562622964,0.698676348,-0.029423088,0.925323188,0.460967213,0.696794748,0.255688131,0.841626465,0.600144565,0.690606713,-0.098920599,0.954197645
walking,0.557936072,0.324284375,0.123989761,0.998406172,0.558047414,0.321516871,-0.185234919,0.999929607,0.551998734,0.398837507,0.17154412,0.333449155,0.550420642,0.402805746,-0.232945442,0.982614219,0.57933712,0.445552021,0.118182808,0.546245515,0.582896531,0.456063122,-0.233585447,0.959858656,0.586355269,0.457980841,0.117366642,0.520844758,0.58859235,0.473398,-0.263448924,0.946096063,0.591411293,0.456192762,0.093948133,0.531538367,0.595224798,0.468293458,-0.257620692,0.941812813,0.588238358,0.451130986,0.104802653,0.528081179,0.591490924,0.462168545,-0.23006855,0.91011256,0.556476891,0.480677545,0.097367831,0.998487592,0.562367439,0.480525702,-0.09736418,0.998687327,0.547938466,0.577210188,0.163533181,0.668891072,0.594751716,0.575715065,-0.0880659,0.977036536,0.468588293,0.648856878,0.242502511,0.830081224,0.595896602,0.690947771,-0.045319997,0.971551836,0.450434804,0.649806798,0.247832045,0.855839074,0.587788701,0.712292612,-0.044927832,0.931550622,0.476430565,0.696472406,0.244196787,0.851359665,0.630473256,0.712453246,-0.114707768,0.957955122
walking,0.613489926,0.319684088,0.146292225,0.998235345,0.615066707,0.315128207,-0.180121467,0.999927402,0.604911923,0.400883555,0.178221866,0.302711397,0.617295384,0.398552567,-0.242367938,0.982913196,0.607125521,0.452376574,0.146428198,0.493783385,0.665596485,0.433687329,-0.259288818,0.959207594,0.606745839,0.46758312,0.148128048,0.471976191,0.678558171,0.436946839,-0.289008528,0.945345223,0.611950934,0.462723255,0.123188086,0.481605023,0.679361284,0.426431179,-0.276740193,0.94074434,0.612132847,0.456576943,0.133237079,0.478804678,0.673606813,0.425727367,-0.253969133,0.906605959,0.623174071,0.476891041,0.10315983,0.998274624,0.615847409,0.476339936,-0.103178859,0.998417258,0.636838555,0.574951887,0.078208126,0.628263175,0.628590167,0.578848958,-0.106920399,0.971384704,0.599766433,0.669472039,0.145907983,0.7883479,0.593507946,0.686582863,-0.054015789,0.967330635,0.585841298,0.685434699,0.148363262,0.824630141,0.575896025,0.703246176,-0.051803853,0.924474418,0.631012201,0.70214963,0.108389847,0.829211175,0.628321826,0.71273911,-0.116512105,0.955037117
walking,0.664456367,0.332579613,0.134444758,0.998387039,0.678267777,0.323606163,-0.159502476,0.999929428,0.627815187,0.405820042,0.176759645,0.369344234,0.682742417,0.398433357,-0.208224982,0.981580198,0.606276393,0.452137113,0.210112438,0.511187077,0.726898968,0.402052045,-0.160104409,0.950383663,0.601795256,0.466640592,0.220861524,0.474081993,0.737418294,0.399948776,-0.172012493,0.933751225,0.603762686,0.465329796,0.209513798,0.483012229,0.738384843,0.391662955,-0.159542426,0.929621637,0.605459034,0.461740702,0.205070436,0.476208806,0.733034432,0.3928518,-0.152881935,0.89155376,0.67697531,0.489982396,0.101973385,0.998413801,0.672219396,0.488734722,-0.101834781,0.998550117,0.703955531,0.593866408,0.148597017,0.657225251,0.638980269,0.587891579,-0.090406902,0.97399056,0.74147898,0.684425116,0.235571817,0.807421029,0.599984765,0.685519278,-0.006368884,0.970338643,0.739321113,0.704464138,0.241465881,0.835790813,0.589511871,0.703025818,0.00199703,0.928587496,0.77537179,0.692444921,0.213515341,0.843551576,0.629534841,0.714444757,-0.05239927,0.958967268
walking,0.730593264,0.330275893,0.109782949,0.998361051,0.735145152,0.324854791,-0.218068466,0.999929845,0.727263868,0.414667696,0.160464272,0.334346801,0.732868433,0.410746455,-0.259964079,0.982542098,0.737093329,0.469635546,0.113099366,0.464539438,0.769723237,0.461346358,-0.250524461,0.952259421,0.738711894,0.486955166,0.110420629,0.432561129,0.776074469,0.474478126,-0.284504414,0.935299754,0.743007421,0.482683808,0.085099548,0.440804422,0.779391289,0.468811572,-0.273940831,0.931047678,0.742098808,0.47593981,0.099329129,0.434669733,0.776183069,0.464870781,-0.245263919,0.891919196,0.732805729,0.48669374,0.101016067,0.998422682,0.73483032,0.487097681,-0.100940153,0.99845767,0.759124339,0.591752291,0.120724104,0.644697309,0.747098565,0.582868576,-0.094142593,0.974382997,0.754672647,0.694371641,0.230692104,0.813637912,0.671355665,0.659118176,0.030703885,0.971375048,0.74318552,0.714192748,0.23649992,0.8371135,0.654310942,0.661938965,0.041107595,0.929033399,0.78112787,0.718307674,0.182746276,0.848813415,0.680316746,0.705658197,-0.018747933,0.96054846
walking,0.78522712,0.328592002,0.132003099,0.998446047,0.79491812,0.3233473,-0.145131603,0.999928236,0.797008276,0.407448053,0.198543638,0.303836048,0.774944723,0.405331492,-0.19338125,0.980234742,0.83288449,0.446856558,0.182800978,0.430818588,0.754772723,0.464046627,-0.21724616,0.948435187,0.839780509,0.456408858,0.190972313,0.405906528,0.759250998,0.48372376,-0.242939681,0.930769682,0.844348252,0.447930932,0.162489191,0.413603157,0.765294492,0.481386334,-0.244504869,0.92602545,0.841358602,0.444746286,0.169666722,0.407555461,0.767037034,0.475520492,-0.218409002,0.886534333,0.779346287,0.483375221,0.100824557,0.998379529,0.797234654,0.483554006,-0.100616179,0.998347461,0.776987791,0.586918712,0.057177972,0.625977516,0.835792184,0.58033222,-0.144020706,0.975354731,0.760429204,0.691198349,0.06825716,0.799513936,0.789600015,0.678425789,-0.124116488,0.97145009,0.748436749,0.707926571,0.064706199,0.831192374,0.775026619,0.687037349,-0.123783432,0.929885149,0.791357338,0.714617014,0.023032207,0.840360701,0.826958716,0.71622777,-0.167837352,0.96073699
walking,0.85094732,0.34324488,0.123160079,0.998420775,0.855283797,0.339882016,-0.139410913,0.99992615,0.846432924,0.41365549,0.146458507,0.2765944,0.827940226,0.412667155,-0.161856219,0.974139273,0.843540728,0.452754021,0.097697861,0.397684723,0.812167585,0.469598442,-0.132850632,0.942114115,0.840845644,0.466907024,0.097748451,0.377152771,0.804224253,0.485725999,-0.153506264,0.921836913,0.843690634,0.46096462,0.075853795,0.384631574,0.808444917,0.485985339,-0.151979715,0.916727841,0.845316291,0.455499798,0.085893087,0.378642619,0.810480058,0.48061043,-0.131712362,0.875219107,0.852159142,0.497677743,0.083260022,0.998456597,0.843424737,0.497214794,-0.08322788,0.998433173,0.892224908,0.605284452,0.071015052,0.652954042,0.814815342,0.587142706,-0.118470475,0.977147818,0.920161128,0.701009154,0.110379964,0.817063093,0.77290082,0.681638837,-0.065402538,0.973747194,0.916882813,0.720089436,0.109238967,0.842280328,0.788069606,0.69845444,-0.05841697,0.930439055,0.955316424,0.722617865,0.051391803,0.853065073,0.812627852,0.731044948,-0.110941634,0.96328491
walking,0.897846222,0.347832143,0.11019966,0.997908652,0.912911534,0.34358412,-0.185140446,0.999920547,0.900702655,0.434019417,0.141006768,0.249610022,0.909683764,0.425906062,-0.224545687,0.969148517,0.91894412,0.478184164,0.099523574,0.359674126,0.937196851,0.48573494,-0.21077989,0.931920588,0.924201429,0.493742794,0.10123907,0.342639089,0.940662205,0.501535475,-0.237801805,0.911451936,0.930495024,0.494223863,0.079144523,0.349390835,0.943546534,0.497739941,-0.221999988,0.904457092,0.929160535,0.488572955,0.087284565,0.3440184,0.942159295,0.491362214,-0.203936517,0.857362449,0.911635816,0.501845181,0.086321637,0.998144448,0.917279899,0.501941919,-0.086313605,0.998347163,0.928147137,0.602233887,0.085182801,0.641566634,0.932978511,0.603607535,-0.076264471,0.975004256,0.847866118,0.665194869,0.132118717,0.816531658,0.924293756,0.713134825,0.000425269,0.974068403,0.834965408,0.671063662,0.113772362,0.842772901,0.914262414,0.729384303,0.005682282,0.931948185,0.857349217,0.717359304,0.132416487,0.854835868,0.953963459,0.735332608,-0.047206853,0.963570535
walking,0.825463891,0.342227012,0.124759391,0.998103201,0.814089477,0.337220341,-0.111198656,0.999925733,0.835879922,0.421945095,0.138561875,0.232366189,0.795646667,0.416473776,-0.125391066,0.970800877,0.850369573,0.405936599,0.066454165,0.365595371,0.780045509,0.470562994,-0.106317528,0.936593771,0.854530931,0.402898699,0.065312341,0.353162915,0.772571325,0.48428759,-0.119564876,0.916709781,0.857990503,0.397546828,0.05168961,0.359839797,0.775151312,0.481660247,-0.124205612,0.910298824,0.855759203,0.398371875,0.057703171,0.352914363,0.777994454,0.477299839,-0.107034907,0.866571188,0.832676589,0.495651603,0.080339842,0.998282254,0.830288351,0.49543035,-0.08040642,0.998450398,0.820537984,0.599645972,0.081919186,0.613674641,0.844411731,0.595556021,-0.068572968,0.967380166,0.806455851,0.686793387,0.108202651,0.803402841,0.832217216,0.709096014,-0.023978285,0.970744789,0.796105206,0.69901979,0.106609739,0.839599848,0.824384153,0.723542988,-0.022935076,0.92998004,0.833103955,0.721762657,0.063962877,0.845145106,0.856754363,0.742217958,-0.079734832,0.958974898
walking,0.867657304,0.347017825,0.092043601,0.997873604,0.877049148,0.34417966,-0.197027296,0.999913454,0.858821452,0.422241896,0.129313245,0.209855705,0.863719881,0.431350946,-0.229573011,0.965062857,0.867363036,0.475720137,0.090374269,0.331831634,0.858344972,0.49277842,-0.214140847,0.930760264,0.8677212,0.490627289,0.091780663,0.321880788,0.856862366,0.512443721,-0.243534684,0.908454478,0.872650802,0.487743258,0.068729848,0.328191102,0.86231941,0.511294782,-0.236342445,0.90164268,0.87250495,0.482049882,0.078202657,0.321920991,0.862666309,0.505603969,-0.21111995,0.853203535,0.885319591,0.501762092,0.082415894,0.998401701,0.885447443,0.502198219,-0.082462795,0.998531699,0.911570728,0.60873276,0.125383362,0.616458774,0.847240984,0.601508439,-0.067832112,0.968696654,0.926815033,0.709501982,0.224899054,0.816369534,0.786867499,0.687065423,0.040957108,0.972680807,0.920230091,0.725435853,0.229927063,0.846935213,0.771502435,0.690864444,0.049113236,0.929632187,0.954734743,0.731596112,0.177170753,0.854601026,0.801255107,0.734964311,-0.015575776,0.961224258
walking,0.91493386,0.344338924,0.101553045,0.997955382,0.931794763,0.339631617,-0.193791196,0.999914467,0.904465556,0.427549005,0.127079502,0.193224698,0.948062479,0.424162418,-0.249839887,0.965306163,0.907633722,0.490029752,0.096753418,0.302787602,0.976811886,0.482243001,-0.261782557,0.929600239,0.911397457,0.508616745,0.099244252,0.294926673,0.990772069,0.499150634,-0.29175213,0.908495307,0.916761935,0.507391691,0.080230758,0.300500661,0.99518913,0.508866787,-0.279685348,0.901668727,0.916344643,0.502240062,0.086423598,0.294687659,0.989969909,0.501108408,-0.256720901,0.850544274,0.928572774,0.498221993,0.094282404,0.99846226,0.938012183,0.497946382,-0.094431505,0.998538375,0.944802701,0.603099525,0.120458595,0.592863083,0.946603715,0.602320611,-0.070211895,0.968540907,0.922427058,0.70241034,0.202108681,0.803892374,0.893808424,0.683971047,0.014779496,0.97258383,0.911254883,0.721934438,0.205860406,0.834670722,0.874217927,0.686566114,0.021200256,0.93021208,0.952788115,0.726944923,0.160315022,0.84869957,0.915601671,0.732437432,-0.033793509,0.961842477
walking,0.958983958,0.361264586,0.03570208,0.994052052,1.001569748,0.355215758,-0.039772071,0.998967171,0.933810592,0.433378339,0.013896946,0.222131982,0.957073152,0.429534733,-0.083416104,0.924187601,0.905923307,0.493524224,-0.003958962,0.325032949,0.919225454,0.490651011,-0.13565132,0.898981273,0.89935869,0.509893775,-0.017147671,0.311592668,0.908932388,0.50487417,-0.153757289,0.870834947,0.903433144,0.508342326,-0.020579889,0.316710174,0.908367157,0.506150186,-0.155278072,0.863236487,0.905892968,0.502360284,-0.007689042,0.304805368,0.911211491,0.500898778,-0.138553008,0.811165988,0.985466599,0.517339349,0.027304102,0.992462277,0.999609292,0.515841544,-0.027240947,0.994099438,0.966246128,0.619424939,0.044186898,0.59893024,0.965554714,0.620382071,0.001730704,0.942424178,0.937468469,0.711043954,0.162843943,0.778149009,0.936291158,0.711613715,0.095242955,0.946662664,0.928884745,0.725358248,0.170150891,0.807944238,0.928666115,0.722902834,0.101172917,0.914411247,0.943239272,0.727501154,0.109459177,0.802628458,0.940142214,0.73443836,0.030648163,0.92311728
walking,0.197891176,0.386954904,0.133931085,0.996475279,0.187120944,0.384335935,-0.186438143,0.999849677,0.197945252,0.467253804,0.154603377,0.033513404,0.182653874,0.466097414,-0.229388148,0.956729352,0.212500811,0.523314595,0.076920912,0.079440519,0.201432496,0.543927431,-0.202996865,0.882122576,0.216525868,0.541144311,0.069532365,0.107203305,0.201502845,0.566168189,-0.227804229,0.841222107,0.218872011,0.538387954,0.047142986,0.112821072,0.208735973,0.565337837,-0.222373113,0.832677484,0.217002332,0.531972528,0.062952861,0.10799893,0.208088741,0.557353377,-0.199046627,0.77831161,0.215196952,0.550201833,0.098300301,0.994031131,0.212875679,0.552139282,-0.098299399,0.997505367,0.212505028,0.649500966,0.154837072,0.535394788,0.235032782,0.649943173,-0.055459257,0.905776262,0.138993293,0.720233023,0.252597809,0.760506153,0.244753346,0.757203639,0.04336898,0.965277731,0.123568892,0.722545266,0.260183394,0.838497162,0.239291906,0.773473561,0.050229724,0.938053787,0.137470305,0.771689773,0.220625117,0.839270771,0.280733347,0.780334294,-0.019933708,0.958476245
